name|description|type|sourcefile|rotate|width|height|refresh|bios|parent|status|manufacter
sprtjam|Sports Jam (GDS-0003)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Sega
ss2005|Super Shanghai 2005 (Japan, Rev A) (GDL-0031A)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Starfish
ss2005o|Super Shanghai 2005 (Japan) (GDL-0031)|clone|sega/naomi.cpp|0|640|480|61.702586|naomigd|ss2005|preliminary|Starfish
sstrkfgt|Sega Strike Fighter (Rev A)|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Sega
sstrkfgta|Sega Strike Fighter (Rev A, no training mode)|clone|sega/naomi.cpp|0|640|480|61.702586|naomi|sstrkfgt|preliminary|Sega
starseek|Doki Doki Idol Star Seeker (GDL-0005)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|G.Rev
suchie3|Idol Janshi Suchie-Pai 3 (Japan)|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Jaleco
takoron|Noukone Puzzle Takoron (Japan) (GDL-0042)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Compile Heart
tduno|Touch de Uno! / Unou Nouryoku Check Machine (Japan)|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Sega
tduno2|Touch de Uno! 2 (Japan)|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Sega
tetkiwam|Tetris Kiwamemichi (Japan) (GDL-0020)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Success
tokyobus|Tokyo Bus Guide (Japan, Rev A)|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Fortyfive
totd|The Typing of the Dead (Rev A)|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Sega
totdo|The Typing of the Dead|clone|sega/naomi.cpp|0|640|480|61.702586|naomi|totd|preliminary|Sega
toukon4|Shin Nihon Pro Wrestling Toukon Retsuden 4 Arcade Edition (Japan, TRF1 Ver.A)|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Namco
toyfight|Toy Fighter|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Anchor/Sega
trgheart|Trigger Heart Exelica Ver.A (Japan) (GDL-0036A)|parent|sega/naomi.cpp|270|640|480|61.702586|naomigd||preliminary|Warashi
trghearto|Trigger Heart Exelica (Japan) (GDL-0036)|clone|sega/naomi.cpp|270|640|480|61.702586|naomigd|trgheart|preliminary|Warashi
trizeal|Trizeal (Japan) (GDL-0026)|parent|sega/naomi.cpp|270|640|480|61.702586|naomigd||preliminary|Triangle Service
undefeat|Under Defeat (Japan) (GDL-0035)|parent|sega/naomi.cpp|270|640|480|61.702586|naomigd||preliminary|G.Rev
usagiym|Usagi - Yamashiro Mahjong Hen (Japan) (GDL-0022)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Mahjong Kobo/Taito/Warashi
vathlete|Virtua Athletics / Virtua Athlete (GDS-0019)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Sega
vathletep|Virtua Athletics / Virtua Athlete (prototype)|clone|sega/naomi.cpp|0|640|480|61.702586|naomigd|vathlete|preliminary|Sega
virnba|Virtua NBA (USA)|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Sega
virnbao|Virtua NBA|clone|sega/naomi.cpp|0|640|480|61.702586|naomi|virnba|preliminary|Sega
virnbap|Virtua NBA (prototype)|clone|sega/naomi.cpp|0|640|480|61.702586|naomi|virnba|preliminary|Sega
virnbapa|Virtua NBA (prototype, 15.11)|clone|sega/naomi.cpp|0|640|480|61.702586|naomi|virnba|preliminary|Sega
vonot|Virtual On Oratorio Tangram M.S.B.S. ver5.66 2000 Edition|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Sega
vs2_2k|Virtua Striker 2 Ver. 2000 (Rev C)|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Sega
vs2_2ko|Virtua Striker 2 Ver. 2000|clone|sega/naomi.cpp|0|640|480|61.702586|naomi|vs2_2k|preliminary|Sega
vtenis2c|Virtua Tennis 2 / Power Smash 2 (Rev A)|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Sega
vtennis|Virtua Tennis / Power Smash|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Sega
vtennis2|Virtua Tennis 2 / Power Smash 2 (Rev A) (GDS-0015A)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Sega
vtennisg|Virtua Tennis / Power Smash (GDS-0011)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Sega
wccf116|World Club Champion Football Serie A 2001-2002 Ver.2 (Japan) (CDP-10001C)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Hitmaker/Sega
wccf1dup|World Club Champion Football Serie A 2001-2002 DIMM FIRM Ver.3.03 (CDP-10003)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Hitmaker/Sega
wccf212e|World Club Champion Football Serie A 2002-2003 Ver.2.12 (Italy) (CDV-10002)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Hitmaker/Sega
wccf234j|World Club Champion Football Serie A 2002-2003 Ver.2.34 (Japan) (CDV-10008)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Hitmaker/Sega
wccf2chk|World Club Champion Football Serie A 2002-2003 Drive Checker (CDV-10007)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Hitmaker/Sega
wccf310j|World Club Champion Football European Clubs 2004-2005 (Asia) (CDV-10013)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Sega
wccf322e|World Club Champion Football European Clubs 2004-2005 Ver.3.22 (Export) (CDV-10015P)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Sega
wccf331e|World Club Champion Football European Clubs 2004-2005 Ver.1.1 (Export) (CDV-10015)|clone|sega/naomi.cpp|0|640|480|61.702586|naomigd|wccf322e|preliminary|Sega
wccf331j|World Club Champion Football European Clubs 2004-2005 Ver.1.1 (Japan) (CDV-10020)|clone|sega/naomi.cpp|0|640|480|61.702586|naomigd|wccf341j|preliminary|Sega
wccf341j|World Club Champion Football European Clubs 2004-2005 Ver.1.2 (Japan) (CDV-10021)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Sega
wccf400j|World Club Champion Football European Clubs 2005-2006 (Japan) (CDV-10025)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Sega
wccf420e|World Club Champion Football European Clubs 2005-2006 (Export) (CDV-10027)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Sega
wldkicks|World Kicks (World, WK2 Ver.A)|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Namco
wldkicksj|World Kicks (Japan, WK1 Ver.A)|clone|sega/naomi.cpp|0|640|480|61.702586|naomi|wldkicks|preliminary|Namco
wldkickspj|World Kicks PCB (Japan, WKC1 Ver.A)|clone|sega/naomi.cpp|0|640|480|61.702586|naomi|wldkicks|preliminary|Namco
wldkickspw|World Kicks PCB (World, WKC2 Ver.A)|clone|sega/naomi.cpp|0|640|480|61.702586|naomi|wldkicks|preliminary|Namco
wldkicksu|World Kicks (US, WK3 Ver.A)|clone|sega/naomi.cpp|0|640|480|61.702586|naomi|wldkicks|preliminary|Namco
wrungp|Wave Runner GP|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|CRI/Sega
wrungpo|Wave Runner GP (USA, Rev A)|clone|sega/naomi.cpp|0|640|480|61.702586|naomi|wrungp|preliminary|CRI/Sega
wsbbgd|World Series Baseball / Super Major League (GDS-0010)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Sega
wwfroyal|WWF Royal Rumble|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Sega
zerogu2|Zero Gunner 2|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Psikyo
zombrvn|Zombie Revenge (Rev A)|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Sega
zombrvne|Zombie Revenge (Export)|clone|sega/naomi.cpp|0|640|480|61.702586|naomi|zombrvn|preliminary|Sega
zombrvno|Zombie Revenge|clone|sega/naomi.cpp|0|640|480|61.702586|naomi|zombrvn|preliminary|Sega
zunou|Touch De Zunou (Japan, Rev A)|parent|sega/naomi.cpp|0|640|480|61.702586|naomi||preliminary|Sega
